step,x,y,goal_x,goal_y
634,-9.755,-25.799,-26.833,-30.672
635,-9.773,-25.808,-26.833,-30.672
636,-9.790,-25.817,-26.833,-30.672
637,-9.808,-25.826,-26.833,-30.672
638,-9.825,-25.836,-26.833,-30.672
639,-9.843,-25.845,-26.833,-30.672
640,-9.861,-25.854,-26.833,-30.672
641,-9.878,-25.863,-26.833,-30.672
642,-9.896,-25.872,-26.833,-30.672
643,-9.913,-25.882,-26.833,-30.672
644,-9.931,-25.891,-26.833,-30.672
645,-9.948,-25.900,-26.833,-30.672
646,-9.966,-25.909,-26.833,-30.672
647,-9.983,-25.919,-26.833,-30.672
648,-10.001,-25.928,-26.833,-30.672
649,-10.018,-25.937,-26.833,-30.672
650,-10.036,-25.946,-26.833,-30.672
651,-10.053,-25.956,-26.833,-30.672
652,-10.071,-25.965,-26.833,-30.672
653,-10.089,-25.974,-26.833,-30.672
654,-10.106,-25.983,-26.833,-30.672
655,-10.124,-25.992,-26.833,-30.672
656,-10.141,-26.002,-26.833,-30.672
657,-10.159,-26.011,-26.833,-30.672
658,-10.176,-26.020,-26.833,-30.672
659,-10.194,-26.029,-26.833,-30.672
660,-10.211,-26.039,-26.833,-30.672
661,-10.229,-26.048,-26.833,-30.672
662,-10.246,-26.057,-26.833,-30.672
663,-10.264,-26.066,-26.833,-30.672
664,-10.281,-26.075,-26.833,-30.672
665,-10.299,-26.085,-26.833,-30.672
666,-10.317,-26.094,-26.833,-30.672
667,-10.334,-26.103,-26.833,-30.672
668,-10.352,-26.112,-26.833,-30.672
669,-10.369,-26.122,-26.833,-30.672
670,-10.387,-26.131,-26.833,-30.672
671,-10.404,-26.140,-26.833,-30.672
672,-10.422,-26.149,-26.833,-30.672
673,-10.439,-26.158,-26.833,-30.672
674,-10.457,-26.168,-26.833,-30.672
675,-10.474,-26.177,-26.833,-30.672
676,-10.492,-26.186,-26.833,-30.672
677,-10.509,-26.195,-26.833,-30.672
678,-10.527,-26.205,-26.833,-30.672
679,-10.545,-26.214,-26.833,-30.672
680,-10.562,-26.223,-26.833,-30.672
681,-10.580,-26.232,-26.833,-30.672
682,-10.597,-26.241,-26.833,-30.672
683,-10.615,-26.251,-26.833,-30.672
684,-10.632,-26.260,-26.833,-30.672
685,-10.650,-26.269,-26.833,-30.672
686,-10.667,-26.278,-26.833,-30.672
687,-10.685,-26.288,-26.833,-30.672
688,-10.702,-26.297,-26.833,-30.672
689,-10.720,-26.306,-26.833,-30.672
690,-10.737,-26.315,-26.833,-30.672
691,-10.755,-26.324,-26.833,-30.672
692,-10.773,-26.334,-26.833,-30.672
693,-10.790,-26.343,-26.833,-30.672
694,-10.808,-26.352,-26.833,-30.672
695,-10.825,-26.361,-26.833,-30.672
696,-10.843,-26.371,-26.833,-30.672
697,-10.860,-26.380,-26.833,-30.672
698,-10.878,-26.389,-26.833,-30.672
699,-10.895,-26.398,-26.833,-30.672
700,-10.913,-26.407,-26.833,-30.672
701,-10.930,-26.417,-26.833,-30.672
702,-10.948,-26.426,-26.833,-30.672
703,-10.965,-26.435,-26.833,-30.672
704,-10.983,-26.444,-26.833,-30.672
705,-11.001,-26.454,-26.833,-30.672
706,-11.018,-26.463,-26.833,-30.672
707,-11.036,-26.472,-26.833,-30.672
708,-11.053,-26.481,-26.833,-30.672
709,-11.071,-26.491,-26.833,-30.672
710,-11.088,-26.500,-26.833,-30.672
711,-11.106,-26.509,-26.833,-30.672
712,-11.123,-26.518,-26.833,-30.672
713,-11.141,-26.527,-26.833,-30.672
714,-11.158,-26.537,-26.833,-30.672
715,-11.176,-26.546,-26.833,-30.672
716,-11.194,-26.555,-26.833,-30.672
717,-11.211,-26.564,-26.833,-30.672
718,-11.229,-26.574,-26.833,-30.672
719,-11.246,-26.583,-26.833,-30.672
720,-11.264,-26.592,-26.833,-30.672
721,-11.281,-26.601,-26.833,-30.672
722,-11.299,-26.611,-26.833,-30.672
723,-11.316,-26.620,-26.833,-30.672
724,-11.334,-26.629,-26.833,-30.672
725,-11.351,-26.638,-26.833,-30.672
726,-11.369,-26.648,-26.833,-30.672
727,-11.387,-26.657,-26.833,-30.672
728,-11.404,-26.666,-26.833,-30.672
729,-11.422,-26.675,-26.833,-30.672
730,-11.439,-26.685,-26.833,-30.672
731,-11.457,-26.694,-26.833,-30.672
732,-11.474,-26.703,-26.833,-30.672
733,-11.492,-26.712,-26.833,-30.672
734,-11.509,-26.722,-26.833,-30.672
735,-11.527,-26.731,-26.833,-30.672
736,-11.544,-26.740,-26.833,-30.672
737,-11.562,-26.749,-26.833,-30.672
738,-11.580,-26.759,-26.833,-30.672
739,-11.597,-26.768,-26.833,-30.672
740,-11.615,-26.777,-26.833,-30.672
741,-11.632,-26.786,-26.833,-30.672
742,-11.650,-26.796,-26.833,-30.672
743,-11.667,-26.805,-26.833,-30.672
744,-11.685,-26.814,-26.833,-30.672
745,-11.702,-26.823,-26.833,-30.672
746,-11.720,-26.833,-26.833,-30.672
747,-11.737,-26.842,-26.833,-30.672
748,-11.755,-26.851,-26.833,-30.672
749,-11.773,-26.861,-26.833,-30.672
750,-11.790,-26.870,-26.833,-30.672
751,-11.808,-26.879,-26.833,-30.672
752,-11.825,-26.888,-26.833,-30.672
753,-11.843,-26.898,-26.833,-30.672
754,-11.860,-26.907,-26.833,-30.672
755,-11.878,-26.916,-26.833,-30.672
756,-11.895,-26.925,-26.833,-30.672
757,-11.913,-26.935,-26.833,-30.672
758,-11.930,-26.944,-26.833,-30.672
759,-11.948,-26.953,-26.833,-30.672
760,-11.966,-26.962,-26.833,-30.672
761,-11.983,-26.972,-26.833,-30.672
762,-12.001,-26.981,-26.833,-30.672
763,-12.018,-26.990,-26.833,-30.672
764,-12.036,-26.999,-26.833,-30.672
765,-12.053,-27.009,-26.833,-30.672
766,-12.071,-27.018,-26.833,-30.672
767,-12.088,-27.027,-26.833,-30.672
768,-12.106,-27.036,-26.833,-30.672
769,-12.124,-27.046,-26.833,-30.672
770,-12.141,-27.055,-26.833,-30.672
771,-12.159,-27.064,-26.833,-30.672
772,-12.176,-27.073,-26.833,-30.672
773,-12.194,-27.083,-26.833,-30.672
774,-12.211,-27.092,-26.833,-30.672
775,-12.229,-27.101,-26.833,-30.672
776,-12.246,-27.110,-26.833,-30.672
777,-12.264,-27.120,-26.833,-30.672
778,-12.281,-27.129,-26.833,-30.672
779,-12.299,-27.138,-26.833,-30.672
780,-12.317,-27.147,-26.833,-30.672
781,-12.334,-27.157,-26.833,-30.672
782,-12.352,-27.166,-26.833,-30.672
783,-12.369,-27.175,-26.833,-30.672
784,-12.387,-27.184,-26.833,-30.672
785,-12.404,-27.194,-26.833,-30.672
786,-12.422,-27.203,-26.833,-30.672
787,-12.439,-27.212,-26.833,-30.672
788,-12.457,-27.221,-26.833,-30.672
789,-12.474,-27.231,-26.833,-30.672
790,-12.492,-27.240,-26.833,-30.672
791,-12.510,-27.249,-26.833,-30.672
792,-12.527,-27.258,-26.833,-30.672
793,-12.545,-27.268,-26.833,-30.672
794,-12.562,-27.277,-26.833,-30.672
795,-12.580,-27.286,-26.833,-30.672
796,-12.597,-27.295,-26.833,-30.672
797,-12.615,-27.305,-26.833,-30.672
798,-12.632,-27.314,-26.833,-30.672
799,-12.650,-27.323,-26.833,-30.672
800,-12.667,-27.332,-26.833,-30.672
801,-12.685,-27.342,-26.833,-30.672
802,-12.703,-27.351,-26.833,-30.672
803,-12.720,-27.360,-26.833,-30.672
804,-12.738,-27.369,-26.833,-30.672
805,-12.755,-27.379,-26.833,-30.672
806,-12.773,-27.388,-26.833,-30.672
807,-12.790,-27.397,-26.833,-30.672
808,-12.808,-27.406,-26.833,-30.672
809,-12.825,-27.416,-26.833,-30.672
810,-12.843,-27.425,-26.833,-30.672
811,-12.860,-27.434,-26.833,-30.672
812,-12.878,-27.443,-26.833,-30.672
813,-12.896,-27.453,-26.833,-30.672
814,-12.913,-27.462,-26.833,-30.672
815,-12.931,-27.471,-26.833,-30.672
816,-12.948,-27.481,-26.833,-30.672
817,-12.966,-27.490,-26.833,-30.672
818,-12.983,-27.499,-26.833,-30.672
819,-13.001,-27.508,-26.833,-30.672
820,-13.018,-27.518,-26.833,-30.672
821,-13.036,-27.527,-26.833,-30.672
822,-13.053,-27.536,-26.833,-30.672
823,-13.071,-27.545,-26.833,-30.672
824,-13.089,-27.555,-26.833,-30.672
825,-13.106,-27.564,-26.833,-30.672
826,-13.124,-27.573,-26.833,-30.672
827,-13.141,-27.583,-26.833,-30.672
828,-13.159,-27.592,-26.833,-30.672
829,-13.176,-27.601,-26.833,-30.672
830,-13.194,-27.610,-26.833,-30.672
831,-13.211,-27.620,-26.833,-30.672
832,-13.229,-27.629,-26.833,-30.672
833,-13.246,-27.638,-26.833,-30.672
834,-13.264,-27.648,-26.833,-30.672
835,-13.282,-27.657,-26.833,-30.672
836,-13.299,-27.666,-26.833,-30.672
837,-13.317,-27.675,-26.833,-30.672
838,-13.334,-27.685,-26.833,-30.672
839,-13.352,-27.694,-26.833,-30.672
840,-13.369,-27.703,-26.833,-30.672
841,-13.387,-27.713,-26.833,-30.672
842,-13.404,-27.722,-26.833,-30.672
843,-13.422,-27.731,-26.833,-30.672
844,-13.439,-27.740,-26.833,-30.672
845,-13.457,-27.750,-26.833,-30.672
846,-13.475,-27.759,-26.833,-30.672
847,-13.492,-27.768,-26.833,-30.672
848,-13.510,-27.778,-26.833,-30.672
849,-13.527,-27.787,-26.833,-30.672
850,-13.545,-27.796,-26.833,-30.672
851,-13.562,-27.805,-26.833,-30.672
852,-13.580,-27.815,-26.833,-30.672
853,-13.597,-27.824,-26.833,-30.672
854,-13.615,-27.833,-26.833,-30.672
855,-13.632,-27.843,-26.833,-30.672
856,-13.650,-27.852,-26.833,-30.672
857,-13.668,-27.861,-26.833,-30.672
858,-13.685,-27.870,-26.833,-30.672
859,-13.703,-27.880,-26.833,-30.672
860,-13.720,-27.889,-26.833,-30.672
861,-13.738,-27.898,-26.833,-30.672
862,-13.755,-27.908,-26.833,-30.672
863,-13.773,-27.917,-26.833,-30.672
864,-13.790,-27.926,-26.833,-30.672
865,-13.808,-27.935,-26.833,-30.672
866,-13.825,-27.945,-26.833,-30.672
867,-13.843,-27.954,-26.833,-30.672
868,-13.860,-27.963,-26.833,-30.672
869,-13.878,-27.973,-26.833,-30.672
870,-13.896,-27.982,-26.833,-30.672
871,-13.913,-27.991,-26.833,-30.672
872,-13.931,-28.000,-26.833,-30.672
873,-13.948,-28.010,-26.833,-30.672
874,-13.966,-28.019,-26.833,-30.672
875,-13.983,-28.028,-26.833,-30.672
876,-14.001,-28.038,-26.833,-30.672
877,-14.018,-28.047,-26.833,-30.672
878,-14.036,-28.056,-26.833,-30.672
879,-14.053,-28.065,-26.833,-30.672
880,-14.071,-28.075,-26.833,-30.672
881,-14.089,-28.084,-26.833,-30.672
882,-14.106,-28.093,-26.833,-30.672
883,-14.124,-28.103,-26.833,-30.672
884,-14.141,-28.112,-26.833,-30.672
885,-14.159,-28.121,-26.833,-30.672
886,-14.176,-28.130,-26.833,-30.672
887,-14.194,-28.140,-26.833,-30.672
888,-14.211,-28.149,-26.833,-30.672
889,-14.229,-28.158,-26.833,-30.672
890,-14.246,-28.168,-26.833,-30.672
891,-14.264,-28.177,-26.833,-30.672
892,-14.282,-28.186,-26.833,-30.672
893,-14.299,-28.196,-26.833,-30.672
894,-14.317,-28.205,-26.833,-30.672
895,-14.334,-28.214,-26.833,-30.672
896,-14.352,-28.223,-26.833,-30.672
897,-14.369,-28.233,-26.833,-30.672
898,-14.387,-28.242,-26.833,-30.672
899,-14.404,-28.251,-26.833,-30.672
900,-14.420,-28.260,-26.833,-30.672
901,-14.435,-28.268,-26.833,-30.672
902,-14.451,-28.276,-26.833,-30.672
903,-14.469,-28.285,-26.833,-30.672
904,-14.485,-28.293,-26.833,-30.672
905,-14.502,-28.302,-26.833,-30.672
906,-14.519,-28.311,-26.833,-30.672
907,-14.536,-28.320,-26.833,-30.672
908,-14.552,-28.328,-26.833,-30.672
909,-14.570,-28.337,-26.833,-30.672
910,-14.586,-28.345,-26.833,-30.672
911,-14.604,-28.354,-26.833,-30.672
912,-14.620,-28.363,-26.833,-30.672
913,-14.638,-28.372,-26.833,-30.672
914,-14.654,-28.380,-26.833,-30.672
915,-14.672,-28.389,-26.833,-30.672
916,-14.688,-28.397,-26.833,-30.672
917,-14.706,-28.406,-26.833,-30.672
918,-14.724,-28.414,-26.833,-30.672
919,-14.742,-28.423,-26.833,-30.672
920,-14.759,-28.432,-26.833,-30.672
921,-14.777,-28.441,-26.833,-30.672
922,-14.795,-28.450,-26.833,-30.672
923,-14.813,-28.459,-26.833,-30.672
924,-14.830,-28.467,-26.833,-30.672
925,-14.848,-28.476,-26.833,-30.672
926,-14.864,-28.484,-26.833,-30.672
927,-14.879,-28.492,-26.833,-30.672
928,-14.894,-28.500,-26.833,-30.672
929,-14.908,-28.507,-26.833,-30.672
930,-14.925,-28.513,-26.833,-30.672
931,-14.943,-28.521,-26.833,-30.672
932,-14.961,-28.529,-26.833,-30.672
933,-14.979,-28.537,-26.833,-30.672
934,-14.997,-28.545,-26.833,-30.672
935,-15.015,-28.553,-26.833,-30.672
936,-15.033,-28.561,-26.833,-30.672
937,-15.051,-28.569,-26.833,-30.672
938,-15.069,-28.577,-26.833,-30.672
939,-15.088,-28.586,-26.833,-30.672
940,-15.106,-28.594,-26.833,-30.672
941,-15.124,-28.602,-26.833,-30.672
942,-15.142,-28.610,-26.833,-30.672
943,-15.160,-28.618,-26.833,-30.672
944,-15.178,-28.626,-26.833,-30.672
945,-15.196,-28.634,-26.833,-30.672
946,-15.214,-28.643,-26.833,-30.672
947,-15.232,-28.651,-26.833,-30.672
948,-15.251,-28.659,-26.833,-30.672
949,-15.269,-28.667,-26.833,-30.672
950,-15.287,-28.675,-26.833,-30.672
951,-15.305,-28.683,-26.833,-30.672
952,-15.323,-28.691,-26.833,-30.672
953,-15.341,-28.700,-26.833,-30.672
954,-15.359,-28.708,-26.833,-30.672
955,-15.377,-28.716,-26.833,-30.672
956,-15.395,-28.724,-26.833,-30.672
957,-15.414,-28.732,-26.833,-30.672
958,-15.432,-28.740,-26.833,-30.672
959,-15.450,-28.748,-26.833,-30.672
960,-15.468,-28.757,-26.833,-30.672
961,-15.486,-28.765,-26.833,-30.672
962,-15.504,-28.773,-26.833,-30.672
963,-15.522,-28.781,-26.833,-30.672
964,-15.540,-28.789,-26.833,-30.672
965,-15.558,-28.797,-26.833,-30.672
966,-15.577,-28.805,-26.833,-30.672
967,-15.595,-28.814,-26.833,-30.672
968,-15.611,-28.821,-26.833,-30.672
969,-15.630,-28.829,-26.833,-30.672
970,-15.646,-28.837,-26.833,-30.672
971,-15.665,-28.845,-26.833,-30.672
972,-15.682,-28.852,-26.833,-30.672
973,-15.700,-28.860,-26.833,-30.672
974,-15.717,-28.867,-26.833,-30.672
975,-15.735,-28.875,-26.833,-30.672
976,-15.752,-28.883,-26.833,-30.672
977,-15.770,-28.891,-26.833,-30.672
978,-15.787,-28.898,-26.833,-30.672
979,-15.803,-28.905,-26.833,-30.672
980,-15.819,-28.912,-26.833,-30.672
981,-15.838,-28.919,-26.833,-30.672
982,-15.856,-28.927,-26.833,-30.672
983,-15.874,-28.935,-26.833,-30.672
984,-15.892,-28.943,-26.833,-30.672
985,-15.910,-28.951,-26.833,-30.672
986,-15.929,-28.959,-26.833,-30.672
987,-15.947,-28.967,-26.833,-30.672
988,-15.965,-28.974,-26.833,-30.672
989,-15.983,-28.982,-26.833,-30.672
990,-16.002,-28.990,-26.833,-30.672
991,-16.020,-28.998,-26.833,-30.672
992,-16.038,-29.006,-26.833,-30.672
993,-16.056,-29.014,-26.833,-30.672
994,-16.075,-29.022,-26.833,-30.672
995,-16.093,-29.029,-26.833,-30.672
996,-16.111,-29.037,-26.833,-30.672
997,-16.129,-29.045,-26.833,-30.672
998,-16.148,-29.053,-26.833,-30.672
999,-16.166,-29.061,-26.833,-30.672
1000,-16.184,-29.069,-26.833,-30.672
1001,-16.202,-29.077,-26.833,-30.672
1002,-16.221,-29.084,-26.833,-30.672
1003,-16.239,-29.092,-26.833,-30.672
1004,-16.257,-29.100,-26.833,-30.672
1005,-16.275,-29.108,-26.833,-30.672
1006,-16.293,-29.116,-26.833,-30.672
1007,-16.312,-29.124,-26.833,-30.672
1008,-16.329,-29.131,-26.833,-30.672
1009,-16.347,-29.139,-26.833,-30.672
1010,-16.364,-29.146,-26.833,-30.672
1011,-16.382,-29.154,-26.833,-30.672
1012,-16.399,-29.161,-26.833,-30.672
1013,-16.417,-29.168,-26.833,-30.672
1014,-16.434,-29.176,-26.833,-30.672
1015,-16.452,-29.183,-26.833,-30.672
1016,-16.469,-29.190,-26.833,-30.672
1017,-16.487,-29.198,-26.833,-30.672
1018,-16.504,-29.205,-26.833,-30.672
1019,-16.522,-29.213,-26.833,-30.672
1020,-16.541,-29.220,-26.833,-30.672
1021,-16.557,-29.228,-26.833,-30.672
1022,-16.576,-29.235,-26.833,-30.672
1023,-16.593,-29.242,-26.833,-30.672
1024,-16.608,-29.249,-26.833,-30.672
1025,-16.624,-29.255,-26.833,-30.672
1026,-16.643,-29.263,-26.833,-30.672
1027,-16.661,-29.270,-26.833,-30.672
1028,-16.680,-29.278,-26.833,-30.672
1029,-16.698,-29.285,-26.833,-30.672
1030,-16.717,-29.292,-26.833,-30.672
1031,-16.735,-29.300,-26.833,-30.672
1032,-16.753,-29.307,-26.833,-30.672
1033,-16.772,-29.315,-26.833,-30.672
1034,-16.790,-29.322,-26.833,-30.672
1035,-16.809,-29.329,-26.833,-30.672
1036,-16.827,-29.337,-26.833,-30.672
1037,-16.846,-29.344,-26.833,-30.672
1038,-16.864,-29.352,-26.833,-30.672
1039,-16.882,-29.359,-26.833,-30.672
1040,-16.901,-29.366,-26.833,-30.672
1041,-16.919,-29.374,-26.833,-30.672
1042,-16.938,-29.381,-26.833,-30.672
1043,-16.956,-29.389,-26.833,-30.672
1044,-16.975,-29.396,-26.833,-30.672
1045,-16.993,-29.403,-26.833,-30.672
1046,-17.011,-29.411,-26.833,-30.672
1047,-17.028,-29.418,-26.833,-30.672
1048,-17.047,-29.425,-26.833,-30.672
1049,-17.064,-29.432,-26.833,-30.672
1050,-17.079,-29.438,-26.833,-30.672
1051,-17.096,-29.445,-26.833,-30.672
1052,-17.114,-29.452,-26.833,-30.672
1053,-17.131,-29.458,-26.833,-30.672
1054,-17.147,-29.464,-26.833,-30.672
1055,-17.164,-29.471,-26.833,-30.672
1056,-17.183,-29.478,-26.833,-30.672
1057,-17.200,-29.484,-26.833,-30.672
1058,-17.219,-29.491,-26.833,-30.672
1059,-17.236,-29.497,-26.833,-30.672
1060,-17.254,-29.504,-26.833,-30.672
1061,-17.272,-29.511,-26.833,-30.672
1062,-17.290,-29.518,-26.833,-30.672
1063,-17.308,-29.524,-26.833,-30.672
1064,-17.326,-29.531,-26.833,-30.672
1065,-17.345,-29.538,-26.833,-30.672
1066,-17.363,-29.545,-26.833,-30.672
1067,-17.382,-29.552,-26.833,-30.672
1068,-17.401,-29.559,-26.833,-30.672
1069,-17.419,-29.566,-26.833,-30.672
1070,-17.438,-29.573,-26.833,-30.672
1071,-17.456,-29.579,-26.833,-30.672
1072,-17.475,-29.586,-26.833,-30.672
1073,-17.494,-29.593,-26.833,-30.672
1074,-17.512,-29.600,-26.833,-30.672
1075,-17.531,-29.607,-26.833,-30.672
1076,-17.548,-29.614,-26.833,-30.672
1077,-17.567,-29.620,-26.833,-30.672
1078,-17.584,-29.627,-26.833,-30.672
1079,-17.603,-29.634,-26.833,-30.672
1080,-17.620,-29.640,-26.833,-30.672
1081,-17.639,-29.647,-26.833,-30.672
1082,-17.656,-29.653,-26.833,-30.672
1083,-17.674,-29.660,-26.833,-30.672
1084,-17.692,-29.666,-26.833,-30.672
1085,-17.710,-29.673,-26.833,-30.672
1086,-17.728,-29.679,-26.833,-30.672
1087,-17.746,-29.686,-26.833,-30.672
1088,-17.764,-29.692,-26.833,-30.672
1089,-17.782,-29.699,-26.833,-30.672
1090,-17.800,-29.705,-26.833,-30.672
1091,-17.818,-29.711,-26.833,-30.672
1092,-17.836,-29.717,-26.833,-30.672
1093,-17.852,-29.723,-26.833,-30.672
1094,-17.869,-29.729,-26.833,-30.672
1095,-17.888,-29.735,-26.833,-30.672
1096,-17.905,-29.741,-26.833,-30.672
1097,-17.921,-29.747,-26.833,-30.672
1098,-17.938,-29.752,-26.833,-30.672
1099,-17.954,-29.758,-26.833,-30.672
1100,-17.971,-29.763,-26.833,-30.672
1101,-17.987,-29.769,-26.833,-30.672
1102,-18.005,-29.774,-26.833,-30.672
1103,-18.024,-29.780,-26.833,-30.672
1104,-18.041,-29.786,-26.833,-30.672
1105,-18.060,-29.792,-26.833,-30.672
1106,-18.077,-29.798,-26.833,-30.672
1107,-18.096,-29.804,-26.833,-30.672
1108,-18.113,-29.809,-26.833,-30.672
1109,-18.132,-29.815,-26.833,-30.672
1110,-18.149,-29.821,-26.833,-30.672
1111,-18.168,-29.827,-26.833,-30.672
1112,-18.186,-29.833,-26.833,-30.672
1113,-18.204,-29.839,-26.833,-30.672
1114,-18.222,-29.844,-26.833,-30.672
1115,-18.241,-29.850,-26.833,-30.672
1116,-18.258,-29.856,-26.833,-30.672
1117,-18.277,-29.861,-26.833,-30.672
1118,-18.294,-29.867,-26.833,-30.672
1119,-18.313,-29.873,-26.833,-30.672
1120,-18.331,-29.878,-26.833,-30.672
1121,-18.350,-29.884,-26.833,-30.672
1122,-18.367,-29.889,-26.833,-30.672
1123,-18.386,-29.895,-26.833,-30.672
1124,-18.403,-29.900,-26.833,-30.672
1125,-18.423,-29.906,-26.833,-30.672
1126,-18.440,-29.911,-26.833,-30.672
1127,-18.459,-29.916,-26.833,-30.672
1128,-18.476,-29.922,-26.833,-30.672
1129,-18.495,-29.927,-26.833,-30.672
1130,-18.513,-29.932,-26.833,-30.672
1131,-18.529,-29.937,-26.833,-30.672
1132,-18.546,-29.942,-26.833,-30.672
1133,-18.562,-29.946,-26.833,-30.672
1134,-18.579,-29.950,-26.833,-30.672
1135,-18.595,-29.955,-26.833,-30.672
1136,-18.613,-29.959,-26.833,-30.672
1137,-18.632,-29.964,-26.833,-30.672
1138,-18.651,-29.969,-26.833,-30.672
1139,-18.670,-29.974,-26.833,-30.672
1140,-18.690,-29.979,-26.833,-30.672
1141,-18.709,-29.984,-26.833,-30.672
1142,-18.728,-29.989,-26.833,-30.672
1143,-18.747,-29.994,-26.833,-30.672
1144,-18.765,-29.998,-26.833,-30.672
1145,-18.784,-30.003,-26.833,-30.672
1146,-18.803,-30.008,-26.833,-30.672
1147,-18.822,-30.013,-26.833,-30.672
1148,-18.842,-30.018,-26.833,-30.672
1149,-18.861,-30.023,-26.833,-30.672
1150,-18.880,-30.028,-26.833,-30.672
1151,-18.899,-30.033,-26.833,-30.672
1152,-18.919,-30.038,-26.833,-30.672
1153,-18.938,-30.043,-26.833,-30.672
1154,-18.957,-30.048,-26.833,-30.672
1155,-18.976,-30.053,-26.833,-30.672
1156,-18.996,-30.058,-26.833,-30.672
1157,-19.015,-30.063,-26.833,-30.672
1158,-19.034,-30.068,-26.833,-30.672
1159,-19.053,-30.072,-26.833,-30.672
1160,-19.072,-30.077,-26.833,-30.672
1161,-19.092,-30.082,-26.833,-30.672
1162,-19.111,-30.087,-26.833,-30.672
1163,-19.130,-30.092,-26.833,-30.672
1164,-19.149,-30.097,-26.833,-30.672
1165,-19.169,-30.102,-26.833,-30.672
1166,-19.188,-30.107,-26.833,-30.672
1167,-19.207,-30.112,-26.833,-30.672
1168,-19.226,-30.117,-26.833,-30.672
1169,-19.245,-30.122,-26.833,-30.672
1170,-19.265,-30.127,-26.833,-30.672
1171,-19.284,-30.132,-26.833,-30.672
1172,-19.303,-30.137,-26.833,-30.672
1173,-19.322,-30.142,-26.833,-30.672
1174,-19.342,-30.147,-26.833,-30.672
1175,-19.361,-30.151,-26.833,-30.672
1176,-19.380,-30.156,-26.833,-30.672
1177,-19.399,-30.161,-26.833,-30.672
1178,-19.418,-30.166,-26.833,-30.672
1179,-19.438,-30.171,-26.833,-30.672
1180,-19.457,-30.176,-26.833,-30.672
1181,-19.476,-30.181,-26.833,-30.672
1182,-19.495,-30.186,-26.833,-30.672
1183,-19.515,-30.191,-26.833,-30.672
1184,-19.534,-30.196,-26.833,-30.672
1185,-19.553,-30.201,-26.833,-30.672
1186,-19.572,-30.206,-26.833,-30.672
1187,-19.592,-30.211,-26.833,-30.672
1188,-19.611,-30.216,-26.833,-30.672
1189,-19.630,-30.221,-26.833,-30.672
1190,-19.649,-30.226,-26.833,-30.672
1191,-19.668,-30.231,-26.833,-30.672
1192,-19.688,-30.235,-26.833,-30.672
1193,-19.705,-30.240,-26.833,-30.672
1194,-19.724,-30.245,-26.833,-30.672
1195,-19.742,-30.250,-26.833,-30.672
1196,-19.761,-30.254,-26.833,-30.672
1197,-19.780,-30.259,-26.833,-30.672
1198,-19.800,-30.264,-26.833,-30.672
1199,-19.817,-30.269,-26.833,-30.672
1200,-19.837,-30.273,-26.833,-30.672
1201,-19.856,-30.278,-26.833,-30.672
1202,-19.875,-30.283,-26.833,-30.672
1203,-19.894,-30.288,-26.833,-30.672
1204,-19.914,-30.292,-26.833,-30.672
1205,-19.931,-30.297,-26.833,-30.672
1206,-19.950,-30.302,-26.833,-30.672
1207,-19.970,-30.306,-26.833,-30.672
1208,-19.989,-30.311,-26.833,-30.672
1209,-20.008,-30.316,-26.833,-30.672
1210,-20.028,-30.321,-26.833,-30.672
1211,-20.045,-30.325,-26.833,-30.672
1212,-20.065,-30.330,-26.833,-30.672
1213,-20.084,-30.334,-26.833,-30.672
1214,-20.103,-30.339,-26.833,-30.672
1215,-20.123,-30.344,-26.833,-30.672
1216,-20.141,-30.348,-26.833,-30.672
1217,-20.160,-30.353,-26.833,-30.672
1218,-20.178,-30.357,-26.833,-30.672
1219,-20.197,-30.362,-26.833,-30.672
1220,-20.216,-30.366,-26.833,-30.672
1221,-20.234,-30.371,-26.833,-30.672
1222,-20.254,-30.375,-26.833,-30.672
1223,-20.272,-30.379,-26.833,-30.672
1224,-20.291,-30.384,-26.833,-30.672
1225,-20.310,-30.389,-26.833,-30.672
1226,-20.328,-30.393,-26.833,-30.672
1227,-20.348,-30.397,-26.833,-30.672
1228,-20.367,-30.402,-26.833,-30.672
1229,-20.385,-30.406,-26.833,-30.672
1230,-20.404,-30.411,-26.833,-30.672
1231,-20.423,-30.415,-26.833,-30.672
1232,-20.441,-30.420,-26.833,-30.672
1233,-20.461,-30.424,-26.833,-30.672
1234,-20.480,-30.429,-26.833,-30.672
1235,-20.499,-30.433,-26.833,-30.672
1236,-20.517,-30.437,-26.833,-30.672
1237,-20.536,-30.442,-26.833,-30.672
1238,-20.556,-30.446,-26.833,-30.672
1239,-20.575,-30.450,-26.833,-30.672
1240,-20.593,-30.455,-26.833,-30.672
1241,-20.612,-30.459,-26.833,-30.672
1242,-20.631,-30.463,-26.833,-30.672
1243,-20.651,-30.468,-26.833,-30.672
1244,-20.670,-30.472,-26.833,-30.672
1245,-20.690,-30.477,-26.833,-30.672
1246,-20.709,-30.481,-26.833,-30.672
1247,-20.728,-30.485,-26.833,-30.672
1248,-20.748,-30.490,-26.833,-30.672
1249,-20.767,-30.494,-26.833,-30.672
1250,-20.786,-30.498,-26.833,-30.672
1251,-20.806,-30.503,-26.833,-30.672
1252,-20.825,-30.507,-26.833,-30.672
1253,-20.844,-30.512,-26.833,-30.672
1254,-20.864,-30.516,-26.833,-30.672
1255,-20.883,-30.520,-26.833,-30.672
1256,-20.902,-30.525,-26.833,-30.672
