episode,reward,avg50,steps,done_reason,epsilon,loss
1067,1128.164,343.484,3311,goal,0.0100,8.52657
1068,484.543,354.099,803,goal,0.0100,6.28525
1069,-304.831,349.325,1902,stuck,0.0100,8.38255
1070,62.751,337.918,1590,stuck,0.0100,7.18305
1071,16.385,338.087,782,stuck,0.0100,9.92134
1072,30.616,319.727,250,collision,0.0100,8.46947
1073,1296.208,339.178,3405,goal,0.0100,6.60035
1074,1170.506,364.390,2613,goal,0.0100,7.21554
1075,385.147,372.493,1179,collision,0.0100,7.33332
1076,-56.798,365.631,600,stuck,0.0100,4.43218
1077,131.472,362.584,505,collision,0.0100,5.60745
1078,983.963,385.970,2144,goal,0.0100,8.51998
1079,603.301,381.037,2253,stuck,0.0100,6.87688
1080,379.993,389.429,1191,collision,0.0100,7.29347
1081,845.423,405.914,2063,goal,0.0100,8.09013
1082,-73.767,395.799,755,stuck,0.0100,7.75419
1083,625.310,406.437,1224,goal,0.0100,7.96626
1084,-62.864,393.550,600,stuck,0.0100,5.71050
1085,814.383,411.487,1627,goal,0.0100,6.01875
1086,315.493,408.442,379,goal,0.0100,7.02781
1087,221.131,389.761,2327,collision,0.0100,7.27462
1088,216.044,395.832,1458,stuck,0.0100,5.97685
1089,-63.647,371.708,600,stuck,0.0100,9.61271
1090,688.225,377.257,2356,collision,0.0100,7.82828
1091,636.478,379.517,1307,goal,0.0100,7.07791
1092,-23.252,380.848,95,collision,0.0100,11.33799
1093,503.980,378.450,919,goal,0.0100,5.88891
1094,559.231,387.344,995,goal,0.0100,6.97481
1095,220.439,377.705,1331,stuck,0.0100,8.79473
1096,18.497,373.340,734,collision,0.0100,4.19420
1097,-291.667,368.611,928,stuck,0.0100,7.44592
1098,61.033,351.698,429,collision,0.0100,4.79077
1099,330.272,354.522,1022,collision,0.0100,6.61068
1100,409.021,363.036,1272,collision,0.0100,5.20153
1101,296.894,372.846,409,goal,0.0100,10.29519
1102,1108.719,389.633,2402,goal,0.0100,6.43548
1103,364.079,394.162,665,goal,0.0100,3.05512
1104,720.597,402.830,1623,goal,0.0100,9.01612
1105,661.142,412.502,1223,goal,0.0100,7.95980
1106,564.625,408.008,1083,goal,0.0100,7.69282
1107,752.784,396.630,1889,goal,0.0100,7.37781
1108,62.696,387.418,749,collision,0.0100,9.09226
1109,441.289,379.488,1319,collision,0.0100,6.58852
1110,338.534,381.131,1751,stuck,0.0100,7.14596
1111,371.689,370.628,2200,collision,0.0100,8.91753
1112,-828.396,351.938,775,collision,0.0100,9.82737
1113,502.900,363.926,820,goal,0.0100,6.03137
1114,585.689,373.666,1855,collision,0.0100,8.01337
1115,617.394,385.638,2932,collision,0.0100,7.34087
1116,226.539,380.967,2903,stuck,0.0100,8.32433
1117,849.433,375.393,2096,goal,0.0100,7.09187
1118,370.348,373.109,2152,stuck,0.0100,8.21578
1119,402.371,387.253,1227,collision,0.0100,12.14501
1120,23.963,386.477,890,stuck,0.0100,6.57552
1121,371.658,393.582,1162,collision,0.0100,7.24397
1122,43.395,393.838,279,collision,0.0100,10.46709
1123,-57.450,366.765,600,stuck,0.0100,10.57414
1124,112.888,345.612,662,collision,0.0100,8.63237
1125,-573.154,326.446,1160,stuck,0.0100,8.96578
1126,22.247,328.027,1010,stuck,0.0100,7.21921
1127,493.369,335.265,1369,collision,0.0100,8.81307
1128,412.840,323.843,781,goal,0.0100,7.90226
1129,10.953,311.996,789,stuck,0.0100,6.30894
1130,914.176,322.679,1853,goal,0.0100,7.73353
1131,618.657,318.144,1963,collision,0.0100,8.42613
1132,941.610,338.452,2061,goal,0.0100,7.81147
1133,14.665,326.239,262,collision,0.0100,10.39704
1134,-667.932,314.137,899,stuck,0.0100,6.33720
1135,94.913,299.748,1019,stuck,0.0100,7.82961
1136,971.250,312.863,2085,goal,0.0100,8.87733
1137,546.997,319.381,916,goal,0.0100,9.99951
1138,913.917,333.338,2044,goal,0.0100,10.26394
1139,-89.958,332.812,769,stuck,0.0100,6.47087
1140,68.290,320.413,395,collision,0.0100,10.89377
1141,310.297,313.889,2456,stuck,0.0100,8.51186
1142,354.671,321.448,427,goal,0.0100,6.47213
1143,663.473,324.638,2019,collision,0.0100,7.67214
1144,479.287,323.039,1699,collision,0.0100,8.38319
1145,1241.953,343.469,2860,goal,0.0100,7.33605
1146,248.092,348.061,214,goal,0.0100,17.06509
1147,405.640,362.007,1210,collision,0.0100,8.79530
1148,1242.009,385.627,2725,goal,0.0100,8.01103
1149,169.135,382.404,703,collision,0.0100,10.97519
1150,455.009,383.324,1328,collision,0.0100,10.73335
1151,361.649,384.619,1657,stuck,0.0100,10.24831
1152,-31.518,361.814,696,stuck,0.0100,7.50463
1153,718.221,368.897,1457,goal,0.0100,6.51105
1154,1323.783,380.961,3064,goal,0.0100,6.41055
1155,305.545,373.849,1705,stuck,0.0100,8.74970
1156,179.553,366.147,910,collision,0.0100,8.14060
1157,-128.411,348.523,1232,stuck,0.0100,7.66527
1158,319.610,353.662,1851,stuck,0.0100,7.01268
1159,1210.495,369.046,2882,goal,0.0100,8.47971
1160,986.371,382.002,2452,goal,0.0100,8.15073
1161,854.651,391.662,2043,goal,0.0100,7.56171
1162,930.696,426.844,2374,goal,0.0100,7.80749
1163,924.999,435.285,2197,goal,0.0100,7.09303
1164,681.369,437.199,3067,collision,0.0100,7.46108
1165,409.014,433.032,1929,stuck,0.0100,8.41937
1166,201.961,432.540,1286,stuck,0.0100,6.33072
1167,889.039,433.332,2265,goal,0.0100,6.65181
1168,152.258,428.970,717,collision,0.0100,11.19034
1169,-382.379,413.275,1455,stuck,0.0100,6.65394
1170,1349.081,439.778,3673,collision,0.0100,7.10651
1171,885.778,450.060,3179,stuck,0.0100,6.71539
1172,701.112,463.214,1963,collision,0.0100,7.83337
1173,58.438,465.532,948,stuck,0.0100,9.17649
1174,1107.443,485.423,2395,goal,0.0100,6.30450
1175,1510.888,527.104,3796,goal,0.0100,6.16086
1176,-106.313,524.533,778,stuck,0.0100,6.00961
1177,85.569,516.377,951,stuck,0.0100,8.43158
1178,606.034,520.241,1721,collision,0.0100,6.66985
1179,659.744,533.217,1807,collision,0.0100,6.07642
1180,1287.745,540.688,3794,collision,0.0100,6.47176
1181,588.699,540.089,1061,goal,0.0100,6.22276
1182,383.550,528.928,1471,collision,0.0100,6.84438
1183,26.606,529.166,267,collision,0.0100,8.38816
1184,180.331,546.132,1357,collision,0.0100,6.23617
1185,413.246,552.498,671,goal,0.0100,8.46253
1186,531.166,543.697,2221,collision,0.0100,7.44032
1187,382.528,540.407,1091,collision,0.0100,8.28643
1188,915.460,540.438,2313,goal,0.0100,5.81762
1189,264.043,547.518,241,goal,0.0100,11.61351
1190,-66.889,544.815,1262,stuck,0.0100,8.16164
1191,3.072,538.670,129,collision,0.0100,9.00370
1192,168.937,534.955,1274,stuck,0.0100,10.02978
1193,329.197,528.270,1048,collision,0.0100,7.48883
1194,764.177,533.968,1553,goal,0.0100,9.02598
1195,604.440,521.217,1509,goal,0.0100,7.82460
1196,643.886,529.133,1347,goal,0.0100,7.58331
1197,85.098,522.722,827,collision,0.0100,8.90392
1198,264.446,503.171,1542,stuck,0.0100,9.15418
1199,-16.002,499.468,722,collision,0.0100,6.98463
1200,128.012,492.929,1483,stuck,0.0100,8.73974
